file,col,row,URI
KNSR2601_3,4,8,NIL
KNSR2601_3,4,9,NIL
KNSR2601_3,4,10,NIL
KNSR2601_3,4,11,NIL
KNSR2601_3,4,12,NIL
KNSR2601_3,4,13,NIL
KNSR2601_3,4,14,NIL
KNSR2601_3,4,15,NIL
KNSR2601_3,4,16,NIL
KNSR2601_3,4,17,NIL
KNSR2601_3,4,18,NIL
KNSR2601_3,4,19,NIL
KNSR2601_3,4,20,NIL
KNSR2601_3,4,21,NIL
KNSR2601_3,4,22,NIL
KNSR2601_3,4,23,NIL
KNSR2601_3,4,24,NIL
KNSR2601_3,4,25,NIL
KNSR2601_3,4,26,NIL
KNSR2601_3,4,27,NIL
KNSR2601_3,4,28,NIL
KNSR2601_3,4,29,NIL
KNSR2601_3,4,30,NIL
KNSR2601_3,4,31,NIL
KNSR2602_1,0,0,NIL
KNSR2602_1,0,1,http://www.wikidata.org/entity/Q83687759
KNSR2602_1,0,2,NIL
KNSR2602_1,0,3,NIL
KNSR2602_1,0,4,NIL
KNSR2602_1,0,5,NIL
KNSR2602_1,0,6,NIL
KNSR2602_1,0,7,NIL
KNSR2602_1,0,8,NIL
KNSR2602_1,0,9,NIL
KNSR2602_1,0,10,NIL
KNSR2602_1,1,0,http://www.wikidata.org/entity/Q17320373
KNSR2602_1,1,1,NIL
KNSR2602_1,1,2,NIL
KNSR2602_1,1,3,NIL
KNSR2602_1,1,4,NIL
KNSR2602_1,1,5,NIL
KNSR2602_1,1,6,NIL
KNSR2602_1,1,7,NIL
KNSR2602_1,1,8,NIL
KNSR2602_1,1,9,NIL
KNSR2602_1,1,10,NIL
KNSR2602_1,2,0,http://www.wikidata.org/entity/Q63455858
KNSR2602_1,2,1,NIL
KNSR2602_1,2,2,NIL
KNSR2602_1,2,3,NIL
KNSR2602_1,2,4,NIL
KNSR2602_1,2,5,NIL
KNSR2602_1,2,6,NIL
KNSR2602_1,2,7,NIL
KNSR2602_1,2,8,NIL
KNSR2602_1,2,9,NIL
KNSR2602_1,2,10,NIL
KNSR2602_1,3,0,http://www.wikidata.org/entity/Q749316
KNSR2602_1,3,1,NIL
KNSR2602_1,3,2,http://www.wikidata.org/entity/Q8495
KNSR2602_1,3,3,NIL
KNSR2602_1,3,4,NIL
KNSR2602_1,3,5,NIL
KNSR2602_1,3,6,NIL
KNSR2602_1,3,7,NIL
KNSR2602_1,3,8,NIL
KNSR2602_1,3,9,http://www.wikidata.org/entity/Q3314483
KNSR2602_1,3,10,NIL
KNSR2602_1,4,0,http://www.wikidata.org/entity/Q22350839
KNSR2602_1,4,1,NIL
KNSR2602_1,4,2,NIL
KNSR2602_1,4,3,NIL
KNSR2602_1,4,4,NIL
KNSR2602_1,4,5,NIL
KNSR2602_1,4,6,NIL
KNSR2602_1,4,7,NIL
KNSR2602_1,4,8,NIL
KNSR2602_1,4,9,NIL
KNSR2602_1,4,10,NIL
KNSR2602_1,5,0,http://www.wikidata.org/entity/Q21723140
KNSR2602_1,5,1,NIL
KNSR2602_1,5,2,NIL
KNSR2602_1,5,3,NIL
KNSR2602_1,5,4,NIL
KNSR2602_1,5,5,NIL
KNSR2602_1,5,6,NIL
KNSR2602_1,5,7,NIL
KNSR2602_1,5,8,NIL
KNSR2602_1,5,9,NIL
KNSR2602_1,5,10,NIL
KNSR2602_4,0,0,NIL
KNSR2602_4,0,1,http://www.wikidata.org/entity/Q83687759
KNSR2602_4,0,2,NIL
KNSR2602_4,0,3,NIL
KNSR2602_4,0,4,NIL
KNSR2602_4,0,5,NIL
KNSR2602_4,0,6,NIL
KNSR2602_4,1,0,NIL
KNSR2602_4,1,1,http://www.wikidata.org/entity/Q202785
KNSR2602_4,1,2,NIL
KNSR2602_4,1,3,http://www.wikidata.org/entity/Q202785
KNSR2602_4,1,4,NIL
KNSR2602_4,1,5,http://www.wikidata.org/entity/Q202785
KNSR2602_4,1,6,NIL
KNSR2602_4,2,0,NIL
KNSR2602_4,3,0,NIL
KNSR2602_4,4,0,NIL
KNSR2602_4,4,1,NIL
KNSR2602_4,4,2,NIL
KNSR2602_4,4,3,NIL
KNSR2602_4,4,4,NIL
KNSR2602_4,4,5,NIL
KNSR2602_4,4,6,NIL
KNSR2602_4,5,0,NIL
KNSR2602_4,5,1,NIL
KNSR2602_4,5,2,NIL
KNSR2602_4,5,3,NIL
KNSR2602_4,5,4,NIL
KNSR2602_4,5,5,NIL
KNSR2602_4,5,6,NIL
KNSR2602_4,6,0,NIL
KNSR2602_4,6,1,NIL
KNSR2602_4,6,2,NIL
KNSR2602_4,6,3,NIL
KNSR2602_4,6,4,NIL
KNSR2602_4,6,5,NIL
KNSR2602_4,6,6,NIL
KNSR2603_1,0,0,NIL
KNSR2603_1,0,1,NIL
KNSR2603_1,0,2,NIL
KNSR2603_1,0,3,http://www.wikidata.org/entity/Q1046
KNSR2603_1,0,4,NIL
KNSR2603_1,0,5,http://www.wikidata.org/entity/Q737
KNSR2603_1,0,6,NIL
KNSR2603_1,0,7,http://www.wikidata.org/entity/Q1272
KNSR2603_1,0,8,NIL
KNSR2603_1,1,0,NIL
KNSR2603_1,1,1,http://www.wikidata.org/entity/Q575407
KNSR2603_1,1,2,NIL
KNSR2603_1,1,3,http://www.wikidata.org/entity/Q575407
KNSR2603_1,1,4,NIL
KNSR2603_1,1,5,http://www.wikidata.org/entity/Q575407
KNSR2603_1,1,6,NIL
KNSR2603_1,1,7,http://www.wikidata.org/entity/Q575407
KNSR2603_1,1,8,NIL
KNSR2603_1,2,0,http://www.wikidata.org/entity/Q2796622
KNSR2603_1,3,0,NIL
KNSR2603_2,0,0,NIL
KNSR2603_2,0,1,http://www.wikidata.org/entity/Q16860387
KNSR2603_2,0,2,http://www.wikidata.org/entity/Q37477601
KNSR2603_2,0,3,NIL
KNSR2603_2,1,0,http://www.wikidata.org/entity/Q4216687
KNSR2603_2,1,1,NIL
KNSR2603_2,1,2,NIL
KNSR2603_2,1,3,NIL
KNSR2603_2,2,0,http://www.wikidata.org/entity/Q59247839
KNSR2603_2,2,1,NIL
KNSR2603_2,2,2,NIL
KNSR2603_2,2,3,NIL
KNSR2605_1,0,0,NIL
KNSR2605_1,0,1,NIL
KNSR2605_1,0,2,NIL
KNSR2605_1,0,3,NIL
KNSR2605_1,0,4,http://www.wikidata.org/entity/Q76933
KNSR2605_1,0,5,NIL
KNSR2605_1,0,6,http://www.wikidata.org/entity/Q300850
KNSR2605_1,0,7,NIL
KNSR2605_1,0,8,NIL
KNSR2605_1,0,9,NIL
KNSR2605_1,0,10,NIL
KNSR2605_1,0,11,NIL
KNSR2605_1,0,12,NIL
KNSR2605_1,0,13,NIL
KNSR2605_1,0,14,http://www.wikidata.org/entity/Q415359
KNSR2605_1,0,15,http://www.wikidata.org/entity/Q410836
KNSR2605_1,0,16,NIL
KNSR2605_1,0,17,NIL
KNSR2605_1,0,18,NIL
KNSR2605_1,0,19,http://www.wikidata.org/entity/Q4381113
KNSR2605_1,0,20,NIL
KNSR2605_1,0,21,NIL
KNSR2605_1,0,22,NIL
KNSR2605_1,0,23,http://www.wikidata.org/entity/Q372524
KNSR2605_1,0,24,http://www.wikidata.org/entity/Q407669
KNSR2605_1,0,25,NIL
KNSR2605_1,0,26,http://www.wikidata.org/entity/Q423357
KNSR2605_1,0,27,http://www.wikidata.org/entity/Q52353
KNSR2605_1,0,28,http://www.wikidata.org/entity/Q209463
KNSR2605_1,0,29,NIL
KNSR2605_1,0,30,http://www.wikidata.org/entity/Q27106409
KNSR2605_1,0,31,NIL
KNSR2605_1,0,32,http://www.wikidata.org/entity/Q418719
KNSR2605_1,0,33,http://www.wikidata.org/entity/Q4637201
KNSR2605_1,0,34,NIL
KNSR2605_1,0,35,NIL
KNSR2605_1,0,36,NIL
KNSR2605_1,0,37,NIL
KNSR2605_1,0,38,NIL
KNSR2605_1,0,39,NIL
KNSR2605_1,0,40,http://www.wikidata.org/entity/Q27103586
KNSR2605_1,0,41,NIL
KNSR2605_1,0,42,NIL
KNSR2605_1,0,43,NIL
KNSR2605_1,0,44,NIL
KNSR2605_1,0,45,NIL
KNSR2605_1,0,46,NIL
KNSR2605_1,0,47,http://www.wikidata.org/entity/Q76933
KNSR2605_1,0,48,NIL
KNSR2605_1,0,49,http://www.wikidata.org/entity/Q300850
KNSR2605_1,0,50,NIL
KNSR2605_1,0,51,NIL
KNSR2605_1,0,52,NIL
KNSR2605_1,0,53,NIL
KNSR2605_1,0,54,NIL
KNSR2605_1,0,55,NIL
KNSR2605_1,0,56,NIL
KNSR2605_1,1,0,http://www.wikidata.org/entity/Q73399719
KNSR2605_1,2,0,NIL
KNSR2605_1,2,1,NIL
KNSR2605_1,2,2,NIL
KNSR2605_1,2,3,NIL
KNSR2605_1,2,4,NIL
KNSR2605_1,2,5,NIL
KNSR2605_1,2,6,NIL
KNSR2605_1,2,7,NIL
KNSR2605_1,2,8,NIL
KNSR2605_1,2,9,NIL
KNSR2605_1,2,10,NIL
KNSR2605_1,2,11,NIL
KNSR2605_1,2,12,NIL
KNSR2605_1,2,13,NIL
KNSR2605_1,2,14,NIL
KNSR2605_1,2,15,NIL
KNSR2605_1,2,16,NIL
KNSR2605_1,2,17,NIL
KNSR2605_1,2,18,NIL
KNSR2605_1,2,19,NIL
KNSR2605_1,2,20,NIL
KNSR2605_1,2,21,NIL
KNSR2605_1,2,22,NIL
KNSR2605_1,2,23,NIL
KNSR2605_1,2,24,NIL
KNSR2605_1,2,25,NIL
KNSR2605_1,2,26,NIL
KNSR2605_1,2,27,NIL
KNSR2605_1,2,28,NIL
KNSR2605_1,2,29,NIL
KNSR2605_1,2,30,NIL
KNSR2605_1,2,31,NIL
KNSR2605_1,2,32,NIL
KNSR2605_1,2,33,NIL
KNSR2605_1,2,34,NIL
KNSR2605_1,2,35,NIL
KNSR2605_1,2,36,NIL
KNSR2605_1,2,37,NIL
KNSR2605_1,2,38,NIL
KNSR2605_1,2,39,NIL
KNSR2605_1,2,40,NIL
KNSR2605_1,2,41,NIL
KNSR2605_1,2,42,NIL
KNSR2605_1,2,43,NIL
KNSR2605_1,2,44,NIL
KNSR2605_1,2,45,NIL
KNSR2605_1,2,46,NIL
KNSR2605_1,2,47,NIL
KNSR2605_1,2,48,NIL
KNSR2605_1,2,49,NIL
KNSR2605_1,2,50,NIL
KNSR2605_1,2,51,NIL
KNSR2605_1,2,52,NIL
KNSR2605_1,2,53,NIL
KNSR2605_1,2,54,NIL
KNSR2605_1,2,55,NIL
KNSR2605_1,2,56,NIL
KNSR2605_1,3,0,NIL
KNSR2605_1,4,0,NIL
KNSR2605_1,4,1,NIL
KNSR2605_1,4,2,NIL
KNSR2605_1,4,3,NIL
KNSR2605_1,4,4,NIL
KNSR2605_1,4,5,NIL
KNSR2605_1,4,6,NIL
KNSR2605_1,4,7,NIL
KNSR2605_1,4,8,NIL
KNSR2605_1,4,9,NIL
KNSR2605_1,4,10,NIL
KNSR2605_1,4,11,NIL
KNSR2605_1,4,12,NIL
KNSR2605_1,4,13,NIL
KNSR2605_1,4,14,NIL
KNSR2605_1,4,15,NIL
KNSR2605_1,4,16,NIL
KNSR2605_1,4,17,NIL
KNSR2605_1,4,18,NIL
KNSR2605_1,4,19,NIL
KNSR2605_1,4,20,NIL
KNSR2605_1,4,21,NIL
KNSR2605_1,4,22,NIL
KNSR2605_1,4,23,NIL
KNSR2605_1,4,24,NIL
KNSR2605_1,4,25,NIL
KNSR2605_1,4,26,NIL
KNSR2605_1,4,27,NIL
KNSR2605_1,4,28,NIL
KNSR2605_1,4,29,NIL
KNSR2605_1,4,30,NIL
KNSR2605_1,4,31,NIL
KNSR2605_1,4,32,NIL
KNSR2605_1,4,33,NIL
KNSR2605_1,4,34,NIL
KNSR2605_1,4,35,NIL
KNSR2605_1,4,36,NIL
KNSR2605_1,4,37,NIL
KNSR2605_1,4,38,NIL
KNSR2605_1,4,39,NIL
KNSR2605_1,4,40,NIL
KNSR2605_1,4,41,NIL
KNSR2605_1,4,42,NIL
KNSR2605_1,4,43,NIL
KNSR2605_1,4,44,NIL
KNSR2605_1,4,45,NIL
KNSR2605_1,4,46,NIL
KNSR2605_1,4,47,NIL
KNSR2605_1,4,48,NIL
KNSR2605_1,4,49,NIL
KNSR2605_1,4,50,NIL
KNSR2605_1,4,51,NIL
KNSR2605_1,4,52,NIL
KNSR2605_1,4,53,NIL
KNSR2605_1,4,54,NIL
KNSR2605_1,4,55,NIL
KNSR2605_1,4,56,NIL
KNSR2605_1,5,0,NIL
KNSR2605_1,5,1,NIL
KNSR2605_1,5,2,NIL
KNSR2605_1,5,3,NIL
KNSR2605_1,5,4,NIL
KNSR2605_1,5,5,NIL
KNSR2605_1,5,6,NIL
KNSR2605_1,5,7,NIL
KNSR2605_1,5,8,NIL
KNSR2605_1,5,9,NIL
KNSR2605_1,5,10,NIL
KNSR2605_1,5,11,NIL
KNSR2605_1,5,12,NIL
KNSR2605_1,5,13,NIL
KNSR2605_1,5,14,NIL
KNSR2605_1,5,15,NIL
KNSR2605_1,5,16,NIL
KNSR2605_1,5,17,NIL
KNSR2605_1,5,18,NIL
KNSR2605_1,5,19,NIL
KNSR2605_1,5,20,NIL
KNSR2605_1,5,21,NIL
KNSR2605_1,5,22,NIL
KNSR2605_1,5,23,NIL
KNSR2605_1,5,24,NIL
KNSR2605_1,5,25,NIL
KNSR2605_1,5,26,NIL
KNSR2605_1,5,27,NIL
KNSR2605_1,5,28,NIL
KNSR2605_1,5,29,NIL
KNSR2605_1,5,30,NIL
KNSR2605_1,5,31,NIL
KNSR2605_1,5,32,NIL
KNSR2605_1,5,33,NIL
KNSR2605_1,5,34,NIL
KNSR2605_1,5,35,NIL
KNSR2605_1,5,36,NIL
KNSR2605_1,5,37,NIL
KNSR2605_1,5,38,NIL
KNSR2605_1,5,39,NIL
KNSR2605_1,5,40,NIL
KNSR2605_1,5,41,NIL
KNSR2605_1,5,42,NIL
KNSR2605_1,5,43,NIL
KNSR2605_1,5,44,NIL
KNSR2605_1,5,45,NIL
KNSR2605_1,5,46,NIL
KNSR2605_1,5,47,NIL
KNSR2605_1,5,48,NIL
KNSR2605_1,5,49,NIL
KNSR2605_1,5,50,NIL
KNSR2605_1,5,51,NIL
KNSR2605_1,5,52,NIL
KNSR2605_1,5,53,NIL
KNSR2605_1,5,54,NIL
KNSR2605_1,5,55,NIL
KNSR2605_1,5,56,NIL
KNSR2605_1,6,0,NIL
KNSR2605_1,7,0,NIL
KNSR2605_1,8,0,NIL
KNSR2605_1,9,0,NIL
KNSR2605_1,10,0,NIL
KNSR2605_1,11,0,NIL
KNSR2605_1,12,0,NIL
KNSR2605_1,13,0,NIL
KNSR2605_10,0,0,NIL
KNSR2605_10,0,1,NIL
KNSR2605_10,0,2,http://www.wikidata.org/entity/Q101487
KNSR2605_10,0,3,NIL
KNSR2605_10,0,4,NIL
KNSR2605_10,0,5,NIL
KNSR2605_10,0,6,NIL
KNSR2605_10,0,7,NIL
KNSR2605_10,0,8,NIL
KNSR2605_10,0,9,NIL
KNSR2605_10,0,10,NIL
KNSR2605_10,0,11,NIL
KNSR2605_10,0,12,NIL
KNSR2605_10,0,13,NIL
KNSR2605_10,0,14,NIL
KNSR2605_10,0,15,NIL
KNSR2605_10,0,16,NIL
KNSR2605_10,0,17,http://www.wikidata.org/entity/Q73594096
KNSR2605_10,0,18,NIL
KNSR2605_10,0,19,NIL
KNSR2605_10,0,20,NIL
KNSR2605_10,0,21,NIL
KNSR2605_10,0,22,NIL
KNSR2605_10,0,23,NIL
KNSR2605_10,0,24,NIL
KNSR2605_10,0,25,NIL
KNSR2605_10,0,26,http://www.wikidata.org/entity/Q407142
KNSR2605_10,0,27,NIL
KNSR2605_10,0,28,NIL
KNSR2605_10,0,29,NIL
KNSR2605_10,0,30,NIL
KNSR2605_10,0,31,NIL
KNSR2605_10,1,0,NIL
KNSR2605_10,1,1,NIL
KNSR2605_10,1,2,NIL
KNSR2605_10,1,3,http://www.wikidata.org/entity/Q418672
KNSR2605_10,1,4,NIL
KNSR2605_10,1,5,http://www.wikidata.org/entity/Q905406
KNSR2605_10,1,6,http://www.wikidata.org/entity/Q3348790
KNSR2605_10,1,7,http://www.wikidata.org/entity/Q5404454
KNSR2605_10,1,8,http://www.wikidata.org/entity/Q27159707
KNSR2605_10,1,9,NIL
KNSR2605_10,1,10,NIL
KNSR2605_10,1,11,NIL
KNSR2605_10,1,12,NIL
KNSR2605_10,1,13,http://www.wikidata.org/entity/Q27159562
KNSR2605_10,1,14,NIL
KNSR2605_10,1,15,NIL
KNSR2605_10,1,16,NIL
KNSR2605_10,1,17,http://www.wikidata.org/entity/Q193213
KNSR2605_10,1,18,http://www.wikidata.org/entity/Q415062
KNSR2605_10,1,19,http://www.wikidata.org/entity/Q415536
KNSR2605_10,1,20,http://www.wikidata.org/entity/Q422597
KNSR2605_10,1,21,http://www.wikidata.org/entity/Q2747851
KNSR2605_10,1,22,http://www.wikidata.org/entity/Q27146923
KNSR2605_10,1,23,NIL
KNSR2605_10,1,24,NIL
KNSR2605_10,1,25,NIL
KNSR2605_10,1,26,NIL
KNSR2605_10,1,27,NIL
KNSR2605_10,1,28,NIL
KNSR2605_10,1,29,NIL
KNSR2605_10,1,30,NIL
KNSR2605_10,1,31,NIL
KNSR2605_10,2,0,NIL
KNSR2605_10,3,0,NIL
KNSR2605_10,4,0,NIL
KNSR2605_10,5,0,NIL
KNSR2605_10,6,0,NIL
KNSR2605_10,7,0,NIL
KNSR2605_10,8,0,NIL
KNSR2605_10,8,1,NIL
KNSR2605_10,8,2,NIL
KNSR2605_10,8,3,NIL
KNSR2605_10,8,4,NIL
KNSR2605_10,8,5,NIL
KNSR2605_10,8,6,NIL
KNSR2605_10,8,7,NIL
KNSR2605_10,8,8,NIL
KNSR2605_10,8,9,NIL
KNSR2605_10,8,10,NIL
KNSR2605_10,8,11,NIL
KNSR2605_10,8,12,NIL
KNSR2605_10,8,13,NIL
KNSR2605_10,8,14,NIL
KNSR2605_10,8,15,NIL
KNSR2605_10,8,16,NIL
KNSR2605_10,8,17,NIL
KNSR2605_10,8,18,NIL
KNSR2605_10,8,19,NIL
KNSR2605_10,8,20,NIL
KNSR2605_10,8,21,NIL
KNSR2605_10,8,22,NIL
KNSR2605_10,8,23,NIL
KNSR2605_10,8,24,NIL
KNSR2605_10,8,25,NIL
KNSR2605_10,8,26,NIL
KNSR2605_10,8,27,NIL
KNSR2605_10,8,28,NIL
KNSR2605_10,8,29,NIL
KNSR2605_10,8,30,NIL
KNSR2605_10,8,31,NIL
KNSR2605_10,9,0,NIL
KNSR2605_10,10,0,NIL
KNSR2566_2,0,0,NIL
KNSR2566_2,0,1,NIL
KNSR2566_2,0,2,NIL
KNSR2566_2,0,3,NIL
KNSR2566_2,0,4,NIL
KNSR2566_2,0,5,NIL
KNSR2566_2,0,6,NIL
KNSR2566_2,0,7,NIL
KNSR2566_2,0,8,NIL
KNSR2566_2,0,9,NIL
KNSR2566_2,0,10,NIL
KNSR2566_2,0,11,NIL
KNSR2566_2,0,12,NIL
KNSR2566_2,0,13,NIL
KNSR2566_2,0,14,NIL
KNSR2566_2,0,15,NIL
KNSR2566_2,0,16,NIL
KNSR2566_2,0,17,NIL
KNSR2566_2,0,18,NIL
KNSR2566_2,0,19,NIL
KNSR2566_2,0,20,NIL
KNSR2566_2,0,21,NIL
KNSR2566_2,0,22,NIL
KNSR2566_2,0,23,NIL
KNSR2566_2,0,24,NIL
KNSR2566_2,0,25,NIL
KNSR2566_2,0,26,NIL
KNSR2566_2,0,27,NIL
KNSR2566_2,0,28,NIL
KNSR2566_2,0,29,NIL
KNSR2566_2,0,30,NIL
KNSR2566_2,0,31,NIL
KNSR2566_2,0,32,NIL
KNSR2566_2,0,33,NIL
KNSR2566_2,0,34,NIL
KNSR2566_2,0,35,NIL
KNSR2566_2,0,36,NIL
KNSR2566_2,1,0,NIL
KNSR2566_2,2,0,NIL
KNSR2566_2,3,0,NIL
KNSR2566_2,4,0,http://www.wikidata.org/entity/Q14914514
KNSR2566_2,5,0,NIL
KNSR2566_3,0,0,NIL
KNSR2566_3,0,1,NIL
KNSR2566_3,0,2,NIL
KNSR2566_3,0,3,NIL
KNSR2566_3,0,4,NIL
KNSR2566_3,0,5,NIL
KNSR2566_3,0,6,NIL
KNSR2566_3,0,7,NIL
KNSR2566_3,0,8,NIL
KNSR2566_3,0,9,NIL
KNSR2566_3,0,10,NIL
KNSR2566_3,0,11,NIL
KNSR2566_3,0,12,NIL
KNSR2566_3,0,13,NIL
KNSR2566_3,0,14,NIL
KNSR2566_3,0,15,NIL
KNSR2566_3,0,16,NIL
KNSR2566_3,0,17,NIL
KNSR2566_3,0,18,NIL
KNSR2566_3,1,0,NIL
KNSR2566_3,2,0,NIL
KNSR2566_3,3,0,NIL
KNSR2566_3,4,0,http://www.wikidata.org/entity/Q14914514
KNSR2566_3,5,0,NIL
KNSR2566_4,0,0,NIL
KNSR2566_4,0,1,NIL
KNSR2566_4,0,2,NIL
KNSR2566_4,0,3,NIL
KNSR2566_4,0,4,NIL
KNSR2566_4,0,5,NIL
KNSR2566_4,0,6,NIL
KNSR2566_4,0,7,NIL
KNSR2566_4,0,8,NIL
KNSR2566_4,0,9,NIL
KNSR2566_4,0,10,NIL
KNSR2566_4,0,11,NIL
KNSR2566_4,0,12,NIL
KNSR2566_4,0,13,NIL
KNSR2566_4,0,14,NIL
KNSR2566_4,0,15,http://www.wikidata.org/entity/Q34528806
KNSR2566_4,0,16,http://www.wikidata.org/entity/Q59347701
KNSR2566_4,0,17,NIL
KNSR2566_4,0,18,NIL
KNSR2566_4,0,19,NIL
KNSR2566_4,0,20,NIL
KNSR2566_4,0,21,NIL
KNSR2566_4,0,22,NIL
KNSR2566_4,0,23,NIL
KNSR2566_4,0,24,NIL
KNSR2566_4,0,25,NIL
KNSR2566_4,0,26,NIL
KNSR2566_4,0,27,NIL
KNSR2566_4,0,28,NIL
KNSR2566_4,0,29,http://www.wikidata.org/entity/Q41207524
KNSR2566_4,0,30,NIL
KNSR2566_4,0,31,NIL
KNSR2566_4,0,32,NIL
KNSR2566_4,0,33,NIL
KNSR2566_4,1,0,NIL
KNSR2566_4,2,0,NIL
KNSR2566_4,2,1,NIL
KNSR2566_4,2,2,NIL
KNSR2566_4,2,3,NIL
KNSR2566_4,2,4,NIL
KNSR2566_4,2,5,NIL
KNSR2566_4,2,6,http://www.wikidata.org/entity/Q16869896
KNSR2566_4,2,7,NIL
KNSR2566_4,2,8,NIL
KNSR2566_4,2,9,NIL
KNSR2566_4,2,10,NIL
KNSR2566_4,2,11,NIL
KNSR2566_4,2,12,NIL
KNSR2566_4,2,13,http://www.wikidata.org/entity/Q37279244
KNSR2566_4,2,14,NIL
KNSR2566_4,2,15,NIL
KNSR2566_4,2,16,NIL
KNSR2566_4,2,17,NIL
KNSR2566_4,2,18,NIL
KNSR2566_4,2,19,NIL
KNSR2566_4,2,20,NIL
KNSR2566_4,2,21,NIL
KNSR2566_4,2,22,NIL
KNSR2566_4,2,23,NIL
KNSR2566_4,2,24,NIL
KNSR2566_4,2,25,NIL
KNSR2566_4,2,26,NIL
KNSR2566_4,2,27,NIL
KNSR2566_4,2,28,NIL
KNSR2566_4,2,29,NIL
KNSR2566_4,2,30,http://www.wikidata.org/entity/Q16865666
KNSR2566_4,2,31,NIL
KNSR2566_4,2,32,http://www.wikidata.org/entity/Q814067
KNSR2566_4,2,33,http://www.wikidata.org/entity/Q16874683
KNSR2566_4,3,0,NIL
KNSR2566_4,3,1,NIL
KNSR2566_4,3,2,NIL
KNSR2566_4,3,3,NIL
KNSR2566_4,3,4,NIL
KNSR2566_4,3,5,NIL
KNSR2566_4,3,6,NIL
KNSR2566_4,3,7,NIL
KNSR2566_4,3,8,NIL
KNSR2566_4,3,9,NIL
KNSR2566_4,3,10,NIL
KNSR2566_4,3,11,NIL
KNSR2566_4,3,12,NIL
KNSR2566_4,3,13,NIL
KNSR2566_4,3,14,NIL
KNSR2566_4,3,15,http://www.wikidata.org/entity/Q34528806
KNSR2566_4,3,16,http://www.wikidata.org/entity/Q59347701
KNSR2566_4,3,17,NIL
KNSR2566_4,3,18,NIL
KNSR2566_4,3,19,NIL
KNSR2566_4,3,20,NIL
KNSR2566_4,3,21,NIL
KNSR2566_4,3,22,NIL
KNSR2566_4,3,23,NIL
KNSR2566_4,3,24,NIL
KNSR2566_4,3,25,NIL
KNSR2566_4,3,26,NIL
KNSR2566_4,3,27,NIL
KNSR2566_4,3,28,NIL
KNSR2566_4,3,29,http://www.wikidata.org/entity/Q41207524
KNSR2566_4,3,30,NIL
KNSR2566_4,3,31,NIL
KNSR2566_4,3,32,NIL
KNSR2566_4,3,33,NIL
KNSR2566_4,4,0,NIL
KNSR2567_1,0,0,http://www.wikidata.org/entity/Q11344
KNSR2567_1,0,1,http://www.wikidata.org/entity/Q1090
KNSR2567_1,0,2,http://www.wikidata.org/entity/Q663
KNSR2567_1,0,3,http://www.wikidata.org/entity/Q871
KNSR2567_1,0,4,http://www.wikidata.org/entity/Q618
KNSR2567_1,0,5,http://www.wikidata.org/entity/Q1112
KNSR2567_1,0,6,http://www.wikidata.org/entity/Q706
KNSR2567_1,0,7,http://www.wikidata.org/entity/Q1091
KNSR2567_1,0,8,http://www.wikidata.org/entity/Q740
KNSR2567_1,0,9,http://www.wikidata.org/entity/Q753
KNSR2567_1,0,10,http://www.wikidata.org/entity/Q677
KNSR2567_1,0,11,http://www.wikidata.org/entity/Q703
KNSR2567_1,0,12,http://www.wikidata.org/entity/Q568
KNSR2567_1,1,0,NIL
KNSR2567_1,2,0,NIL
KNSR2567_1,3,0,NIL
KNSR2567_1,4,0,http://www.wikidata.org/entity/Q11344
KNSR2567_1,4,1,http://www.wikidata.org/entity/Q660
KNSR2567_1,4,2,http://www.wikidata.org/entity/Q731
KNSR2567_1,4,3,http://www.wikidata.org/entity/Q1053
KNSR2567_1,4,4,http://www.wikidata.org/entity/Q658
KNSR2567_1,4,5,http://www.wikidata.org/entity/Q744
KNSR2567_1,4,6,http://www.wikidata.org/entity/Q674
KNSR2567_1,4,7,http://www.wikidata.org/entity/Q708
KNSR2567_1,4,8,NIL
KNSR2567_1,4,9,http://www.wikidata.org/entity/Q938
KNSR2567_1,4,10,http://www.wikidata.org/entity/Q722
KNSR2567_1,4,11,http://www.wikidata.org/entity/Q758
KNSR2567_1,4,12,NIL
KNSR2567_1,5,0,NIL
KNSR2567_1,6,0,NIL
KNSR2567_1,7,0,NIL
KNSR2567_2,0,0,http://www.wikidata.org/entity/Q11344
KNSR2567_2,0,1,http://www.wikidata.org/entity/Q1090
KNSR2567_2,0,2,NIL
KNSR2567_2,0,3,http://www.wikidata.org/entity/Q663
KNSR2567_2,0,4,NIL
KNSR2567_2,0,5,http://www.wikidata.org/entity/Q871
KNSR2567_2,0,6,NIL
KNSR2567_2,0,7,http://www.wikidata.org/entity/Q1112
KNSR2567_2,0,8,NIL
KNSR2567_2,0,9,http://www.wikidata.org/entity/Q706
KNSR2567_2,0,10,NIL
KNSR2567_2,0,11,http://www.wikidata.org/entity/Q1091
KNSR2567_2,0,12,NIL
KNSR2567_2,0,13,http://www.wikidata.org/entity/Q753
KNSR2567_2,0,14,NIL
KNSR2567_2,0,15,http://www.wikidata.org/entity/Q677
KNSR2567_2,0,16,NIL
KNSR2567_2,0,17,http://www.wikidata.org/entity/Q703
KNSR2567_2,0,18,NIL
KNSR2567_2,0,19,http://www.wikidata.org/entity/Q660
KNSR2567_2,0,20,NIL
KNSR2567_2,0,21,http://www.wikidata.org/entity/Q731
KNSR2567_2,0,22,NIL
KNSR2567_2,0,23,http://www.wikidata.org/entity/Q658
KNSR2567_2,0,24,NIL
